area,perimetro,excentricidade,solidez,extensao,diam_eq,circularidade,hu1,hu2,hu3,hu4,hu5,hu6,hu7,media_B,std_B,media_G,std_G,media_R,std_R,contraste,homogeneidade,energia,correlacao
69469.0,1146.4549775709384,0.44231648753653535,0.9813391721994632,0.720647731280732,297.40658690285767,0.664181696058349,0.7933828703823562,3.5205400239164106,4.619335815992804,6.8648045649343175,-9.998940330808248,-8.608210624985489,-9.999842568032932,23.199203413940257,29.817286258488426,30.332958748221905,29.95722779123111,120.4319772403983,35.69634534990175,44.601783725843205,0.5812309868953892,0.13469300273903084,0.9964769306422658
111783.0,1692.5108934811537,0.2978108275073089,0.9673993942016443,0.750246652572234,377.2618931579635,0.49036863013640497,0.7965387498726393,4.35299706825933,4.746242486808456,7.8541086171008585,-9.999973997745888,-9.72656263779387,9.999984803625676,61.62534073339231,37.39514676566401,62.80458660660821,43.13781478671749,163.6412848218355,38.553165404624636,35.817607396640824,0.4436438151774295,0.1302695125042448,0.9966719948092149
11250.0,517.58787847868,0.47017616732745976,0.9474482061647297,0.7378984651711924,119.6826841204298,0.5277086251981953,0.7922719701896894,3.4087752573571257,4.570032031542797,6.3702260900154135,-9.994223792363853,-8.111122049288413,9.99766055962491,83.05946666666667,35.71570612091487,121.69395555555556,52.561834306718325,204.8256888888889,38.30818093759683,70.9353835978836,0.2284594331231834,0.02913943407061682,0.9887357022057648
12903.0,432.51681066681454,0.2813429954982473,0.9838353030880671,0.7300967577660838,128.17413875551418,0.8667514513025136,0.7929443423929367,4.346169435517121,3.930757331445322,6.854639781536688,9.998994248392131,9.061252282351527,-9.99776719095992,77.95489421064869,31.229912397945782,186.62380841664728,23.741758182854642,172.2834999612493,25.665744621212763,35.371863594890506,0.4350124212555369,0.05592399522337616,0.989294172088208
31546.0,846.465078838705,0.12087393708032397,0.952015934331241,0.7580257593233372,200.41360901449644,0.5532686613248964,0.797425884144445,5.91070494441093,4.895819135677635,8.314433842739286,-9.999994946109432,-9.993687220185434,-9.999999653867267,76.32963936294841,26.2225883005693,168.55878162302503,30.82143341999879,164.18984896938224,33.42658988250362,11.604003670433691,0.4104395142749658,0.042886922158070696,0.9973817612109472
107579.0,1749.8662325404812,0.3814568231636373,0.9735127504388902,0.7257817507168156,370.0997662564299,0.4414969074746324,0.7935285910324138,3.9159902603808963,4.540951749660601,6.409215609633854,-9.994914158313,-8.393404216038018,-9.997569850551937,86.83353628496268,28.9482554962335,187.61459020812612,31.88982694320658,229.41323120683404,21.46314009893524,36.196523268398266,0.6050935661390673,0.11905916275569757,0.9957673811332369
78104.0,1836.510893481154,0.25684630171832784,0.9188489682595704,0.7193884130054343,315.3491737772515,0.29100209983294145,0.7927949110187449,4.363452254557359,4.743071674347154,6.11468614103208,-9.987764710949744,-8.353952672804343,9.999476223334451,72.38397316152644,39.087154840537536,165.37528115588427,44.54808645294933,163.3204732314183,43.84935374630736,51.32209903917221,0.3620870772209442,0.10817104119529211,0.9937056468191596
33107.0,988.5310960166873,0.3333833536830946,0.9413420528859824,0.7481131649116464,205.31230262102423,0.4257444763482599,0.7926541100500581,3.951940658186146,4.167159837543545,6.164436179512918,9.986445124440072,8.154561485756203,-9.985336070213341,62.40920693339665,24.26252597987634,94.2785824528078,28.045201693617276,193.02478333135463,27.610621895701033,45.852756835316555,0.37848581606855536,0.08097327627514295,0.992685413842259
49636.0,1438.035713374682,0.6378182374761266,0.9358926012519798,0.6787550596214856,251.39315432699144,0.3016249731731451,0.7738550151504567,2.753730152466093,3.5723955796077966,4.987729590586549,9.223265735421506,6.384213552205654,-9.511352903037512,73.77434366153487,33.094510605952586,167.67923760034125,32.23671650619211,156.03414511187808,33.11831335469493,55.41135540184454,0.37060343888812364,0.0917089890586442,0.9930523767936936
81747.0,1566.9301576774105,0.377868178443341,0.9445824618975538,0.7222104426186059,322.61976545690027,0.41839107259372016,0.7882740277181111,3.709833285895803,3.8520156954121867,5.663465242549256,9.868497289312417,7.59016751534256,9.944386932038624,85.76877354336872,33.11673918686381,160.5833985617142,32.09639415112124,149.44035272246956,34.23736452395752,43.98186925660408,0.4293124850703764,0.11891020677994343,0.9942481517434669
46472.0,893.1513703397204,0.42298240879018234,0.9518659620662816,0.7289039462952507,243.24881936595804,0.7320674373768826,0.7921445951847929,3.5840183190445227,4.370234138622182,6.1705272460507095,-9.984728209200174,-7.973702213745109,9.99757964200214,86.5677181959029,24.453936838798366,177.69065243587536,23.434914805800187,165.81481322086415,23.523141546396566,23.32982174351222,0.41426302167328866,0.15388818677779334,0.9933445641465569
103184.0,1524.76363543604,0.1376760954266315,0.9790682227915362,0.7682182316328657,362.4609622896692,0.5577212242695226,0.7942099510759159,5.543791362643567,4.050203102329757,6.8751322632762815,-9.998974097340195,-9.972415828510279,9.998295466713563,53.03187509691425,41.69396233998283,60.1470383005117,42.93915262531157,154.05163591254458,41.79264114055295,35.39803810320115,0.45252208836835256,0.1299611018035581,0.996639988453056
87724.0,1239.7859300126263,0.17683014349505827,0.9736941416742514,0.7467143343547837,334.20602301925595,0.7171910867869205,0.7967308499546004,5.186631298452412,4.468882952567183,8.064242288873285,-9.999983367952188,9.914973340961664,9.9999890302002,64.72110254890337,25.690313957968012,158.76801103460855,26.446473514245962,134.2224818749715,27.36438300373875,16.478267178830563,0.48832053583638685,0.17811057519278733,0.9969995375415768
81264.0,1568.0773439350246,0.19710245255267755,0.9546768168041164,0.7576639069142985,321.66525824738716,0.41531067998785115,0.7939137889240346,4.8852144043585595,4.186541030174822,7.161937701996192,-9.999414260041663,-9.458169790340222,-9.999763917301118,42.29308909242298,26.184956174693315,55.06284177599748,32.934048862254755,126.44115264306771,31.810778216407012,45.11399152708806,0.4772790091055142,0.13219506667531916,0.9959476389386289
80463.0,2174.0327547818515,0.601063919668702,0.7769773752160604,0.5880981442635891,320.07604328975543,0.21393109732043775,0.7145863436485546,2.695675700743757,3.0501533010434785,3.7808992419591156,-7.31293649057722,-5.170864721062776,7.384969847181312,88.40736856350226,40.074652581995494,176.26095586079347,35.82934824866598,156.9134357308794,39.90005268268332,44.465791672162865,0.3328036547579937,0.09275556274563598,0.9940320743014253
103381.0,1531.965691583343,0.4648837676453342,0.9407423584759721,0.7217226791024979,362.8068044762472,0.5535444669390367,0.7899070967742999,3.3567678761083717,4.325628913458992,6.020804600317813,-9.97433030141892,-7.7234388515919985,-9.991577227583763,89.89782785142813,33.173476610335356,185.49876318942526,25.192474171015277,176.06937734317628,29.01420382839772,37.95493742475572,0.46897711210457355,0.12741706407219194,0.9953632325767137
